system:index,COAST,DIST_MAIN,DIST_SINK,Date,ENDO,HYBAS_ID,MAIN_BAS,NEXT_DOWN,NEXT_SINK,ORDER,PFAF_ID,SORT,SUB_AREA,UP_AREA,containedIn,max,mean,median,min,.geo
20120301_20120331_00000000000000000082,0,490.0,490.0,2012-03-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,16.754261016845703,15.068696024365149,15.062805175781252,10.292252540588379,
20120301_20120331_00000000000000000083,0,793.5,793.5,2012-03-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,14.492552757263184,9.500282002478214,9.61853313446045,4.628994941711426,
20120301_20120331_000000000000000000b1,0,110.3,110.3,2012-03-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,10.057567596435547,7.360692578344734,7.2302141189575195,5.0828070640563965,
20120301_20120331_000000000000000000b2,0,285.4,285.4,2012-03-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,10.883543014526367,7.959339130465159,7.955346107482911,5.590441703796387,
20120301_20120331_000000000000000000b3,0,489.9,489.9,2012-03-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,16.97621726989746,15.408068943578943,15.742583274841309,11.997308731079102,
20120301_20120331_000000000000000000b4,0,793.3,793.3,2012-03-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,15.6381196975708,13.502279495127933,13.07165431976318,10.08078670501709,
20120301_20120331_0000000000000000007f,0,0.0,0.0,2012-03-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,12.137316703796387,11.119209872758804,11.414880752563477,8.585359573364258,
20120320_20120419_00000000000000000080,0,110.2,110.2,2012-03-20,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,14.701812744140625,12.089510001997201,11.68421745300293,10.779437065124512,
20120320_20120419_00000000000000000081,0,285.3,285.3,2012-03-20,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,17.152175903320312,13.286489545082548,13.553644180297852,10.011529922485352,
20120320_20120419_00000000000000000082,0,490.0,490.0,2012-03-20,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,19.15841293334961,17.153211701457913,17.152175903320312,12.451666831970215,
20120320_20120419_00000000000000000083,0,793.5,793.5,2012-03-20,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,16.50734519958496,11.968524545794,12.212367057800293,7.844616889953613,
20120320_20120419_000000000000000000b1,0,110.3,110.3,2012-03-20,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,11.68421745300293,9.203566799224971,9.123187065124512,7.321326732635498,
20120320_20120419_000000000000000000b2,0,285.4,285.4,2012-03-20,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,12.62063980102539,10.112641223036412,9.93764019012451,7.968701362609863,
20120320_20120419_000000000000000000b3,0,489.9,489.9,2012-03-20,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,19.800657272338867,18.269827331444386,18.614543306107905,13.774810791015625,
20120320_20120419_000000000000000000b4,0,793.3,793.3,2012-03-20,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,17.74137306213379,15.6186695200496,15.231239318847653,12.592680931091309,
20120320_20120419_0000000000000000007f,0,0.0,0.0,2012-03-20,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,13.774810791015625,12.596229971416191,12.851336479187012,9.931063652038574,
20120601_20120630_00000000000000000080,0,110.2,110.2,2012-06-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,10.818734169006348,9.2191197093976,9.032447814941406,8.299236297607422,
20120601_20120630_00000000000000000081,0,285.3,285.3,2012-06-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,12.357343673706055,9.939559559375185,10.18087387084961,7.449655055999756,
20120601_20120630_00000000000000000082,0,490.0,490.0,2012-06-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,14.1551513671875,12.238219453104254,12.357343673706055,9.126622200012207,
20120601_20120630_00000000000000000083,0,793.5,793.5,2012-06-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,11.30152702331543,7.1856252037177235,7.548365259759404,3.495821475982666,
20120601_20120630_000000000000000000b1,0,110.3,110.3,2012-06-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,9.032447814941406,7.24812284837944,7.3198723793029785,5.802505970001221,
20120601_20120630_000000000000000000b2,0,285.4,285.4,2012-06-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,9.663627624511719,7.948840491766997,7.9709253311157235,6.3986430168151855,
20120601_20120630_000000000000000000b3,0,489.9,489.9,2012-06-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,15.354179382324219,13.972580923864761,14.219271659851074,10.136693954467773,
20120601_20120630_000000000000000000b4,0,793.3,793.3,2012-06-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,12.675092697143555,10.337017956593224,9.568750948472534,7.602802276611328,
20120601_20120630_0000000000000000007f,0,0.0,0.0,2012-06-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,10.136693954467773,9.289425094423246,9.390411376953123,7.495541572570801,
20120701_20120731_00000000000000000080,0,110.2,110.2,2012-07-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,4.427274703979492,3.8538714968327357,3.776376485824585,3.623307943344116,
20120701_20120731_00000000000000000081,0,285.3,285.3,2012-07-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,5.187343597412109,3.9161444709256537,4.072868824005127,2.3635799884796143,
20120701_20120731_00000000000000000082,0,490.0,490.0,2012-07-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,6.654611110687256,5.152923432027122,5.187343597412109,3.310638189315796,
20120701_20120731_00000000000000000083,0,793.5,793.5,2012-07-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,4.421174049377441,1.357004232508393,1.0608402490615845,-1.470893144607544,
20120701_20120731_000000000000000000b1,0,110.3,110.3,2012-07-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,3.776376485824585,3.112538915506728,3.1289803981781006,2.411242961883545,
20120701_20120731_000000000000000000b2,0,285.4,285.4,2012-07-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,3.9305856227874756,3.004321338623097,3.197385787963867,2.3635799884796143,
20120701_20120731_000000000000000000b3,0,489.9,489.9,2012-07-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,8.235804557800293,6.216965830217797,6.232020854949952,4.1615118980407715,
20120701_20120731_000000000000000000b4,0,793.3,793.3,2012-07-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,5.418323516845703,3.6341980866535937,3.1165652275085445,1.5502437353134155,
20120701_20120731_0000000000000000007f,0,0.0,0.0,2012-07-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,4.1615118980407715,3.893411785585863,3.9048001766204834,3.4854352474212646,
20120801_20120831_00000000000000000080,0,110.2,110.2,2012-08-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-0.8633317351341248,-1.1230681321685383,-1.1635771989822388,-1.4299970865249634,
20120801_20120831_00000000000000000081,0,285.3,285.3,2012-08-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-1.254836916923523,-1.8721766331539078,-1.6619703769683838,-3.198198080062866,
20120801_20120831_00000000000000000082,0,490.0,490.0,2012-08-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-1.131213665008545,-1.6742710092882802,-1.529150276565457,-2.641397476196289,
20120801_20120831_00000000000000000083,0,793.5,793.5,2012-08-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-1.8623827695846558,-4.257031679302535,-4.540359020233154,-5.600498199462891,
20120801_20120831_000000000000000000b1,0,110.3,110.3,2012-08-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-0.5351096987724304,-1.285815490929111,-1.359649896621704,-2.5070974826812744,
20120801_20120831_000000000000000000b2,0,285.4,285.4,2012-08-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-1.1635771989822388,-2.121595059820079,-2.0633294582366943,-3.198198080062866,
20120801_20120831_000000000000000000b3,0,489.9,489.9,2012-08-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-0.1607145518064499,-1.8410535758446689,-1.6024157787325528,-4.371367931365967,
20120801_20120831_000000000000000000b4,0,793.3,793.3,2012-08-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-1.5285760164260864,-2.918059601634536,-3.2847290039062487,-4.398926734924316,
20120801_20120831_0000000000000000007f,0,0.0,0.0,2012-08-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-0.5351096987724304,-0.9160095407571864,-0.8966738581657412,-1.1635771989822388,
20120901_20120925_00000000000000000080,0,110.2,110.2,2012-09-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-3.907550573348999,-4.692549011416554,-4.572722434997559,-5.783263683319092,
20120901_20120925_00000000000000000081,0,285.3,285.3,2012-09-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-4.900488376617432,-5.751827616000269,-5.717912673950195,-6.541268348693848,
20120901_20120925_00000000000000000082,0,490.0,490.0,2012-09-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-6.123118877410889,-6.598138534339059,-6.593688488006592,-7.0995192527771,
20120901_20120925_00000000000000000083,0,793.5,793.5,2012-09-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-6.17327356338501,-7.843783210611722,-7.894439697265625,-9.378973007202148,
20120901_20120925_000000000000000000b1,0,110.3,110.3,2012-09-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,-2.4511427879333496,-3.346799999247812,-3.3843376636505127,-4.572722434997559,
20120901_20120925_000000000000000000b2,0,285.4,285.4,2012-09-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,-3.2850825786590576,-4.585359263373663,-4.572722434997558,-5.5948004722595215,
20120901_20120925_000000000000000000b3,0,489.9,489.9,2012-09-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,-5.357326030731201,-7.253857978430224,-7.0102009773254395,-9.575591087341309,
20120901_20120925_000000000000000000b4,0,793.3,793.3,2012-09-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,-6.600205421447754,-7.40125903589542,-7.515398502349848,-8.277299880981445,
20120901_20120925_0000000000000000007f,0,0.0,0.0,2012-09-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,-3.2040977478027344,-4.740383039497592,-4.854515075683593,-5.357326030731201,
20121106_20121130_00000000000000000080,0,110.2,110.2,2012-11-06,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,1.2249454259872437,0.862117678116149,0.7843873500823975,0.3489536941051483,
20121106_20121130_00000000000000000081,0,285.3,285.3,2012-11-06,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,0.7230469584465027,-0.3546793978273822,-0.07429258525371552,-2.1115262508392334,
20121106_20121130_00000000000000000082,0,490.0,490.0,2012-11-06,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,0.838309109210968,-0.22018679563099633,-0.07219800353050232,-1.7701336145401,
20121106_20121130_00000000000000000083,0,793.5,793.5,2012-11-06,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,-0.4792384207248688,-4.539520634792038,-4.969472408294678,-6.787475109100342,
20121106_20121130_000000000000000000b1,0,110.3,110.3,2012-11-06,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,1.6618982553482056,0.7600667249545535,0.6618911623954773,-0.8194737434387207,
20121106_20121130_000000000000000000b2,0,285.4,285.4,2012-11-06,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,0.7843873500823975,-0.46224398182097054,-0.4613407254219055,-2.1115262508392334,
20121106_20121130_000000000000000000b3,0,489.9,489.9,2012-11-06,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,1.661860466003418,-0.20931106449487394,0.026324162259697914,-4.163792610168457,
20121106_20121130_000000000000000000b4,0,793.3,793.3,2012-11-06,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,0.03856850042939186,-2.578742252949976,-3.09870147705078,-4.8728108406066895,
20121106_20121130_0000000000000000007f,0,0.0,0.0,2012-11-06,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,1.6618982553482056,1.221870974646578,1.272844672203064,0.7843873500823975,
20121201_20121231_00000000000000000080,0,110.2,110.2,2012-12-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,7.05891752243042,6.606039030764757,6.46572732925415,6.3117194175720215,
20121201_20121231_00000000000000000081,0,285.3,285.3,2012-12-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,7.041942596435547,5.8484999645463835,6.131627559661865,4.01680326461792,
20121201_20121231_00000000000000000082,0,490.0,490.0,2012-12-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,7.263377666473389,6.304493744950536,6.378726005554199,4.700348377227783,
20121201_20121231_00000000000000000083,0,793.5,793.5,2012-12-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,5.922241687774658,1.7017815515284127,1.6435396656611654,-1.695277452468872,
20121201_20121231_000000000000000000b1,0,110.3,110.3,2012-12-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,6.683202266693115,5.970197865500509,5.8709397315979,4.800652980804443,
20121201_20121231_000000000000000000b2,0,285.4,285.4,2012-12-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,6.46572732925415,5.252922546992971,5.326974391937256,4.01680326461792,
20121201_20121231_000000000000000000b3,0,489.9,489.9,2012-12-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,7.263377666473389,6.015796245982621,6.577021121978759,0.7137964963912964,
20121201_20121231_000000000000000000b4,0,793.3,793.3,2012-12-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,6.599916934967041,3.940599628281941,3.5420982837676984,1.6315749883651733,
20121201_20121231_0000000000000000007f,0,0.0,0.0,2012-12-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,7.05891752243042,6.954411253708518,7.041902065277099,6.46572732925415,
20130101_20130131_00000000000000000080,0,110.2,110.2,2013-01-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,7.783522129058838,7.132890287618907,6.972030162811279,6.948976993560791,
20130101_20130131_00000000000000000081,0,285.3,285.3,2013-01-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,7.833197116851807,6.633242836299907,6.8909173011779785,4.82192325592041,
20130101_20130131_00000000000000000082,0,490.0,490.0,2013-01-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,8.460734367370605,7.368108385779027,7.522109508514404,5.583548545837402,
20130101_20130131_00000000000000000083,0,793.5,793.5,2013-01-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,6.791074275970459,2.456198522618907,2.4215242862701416,-1.348048448562622,
20130101_20130131_000000000000000000b1,0,110.3,110.3,2013-01-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,6.972030162811279,6.262335366703481,6.175629615783691,5.315234661102295,
20130101_20130131_000000000000000000b2,0,285.4,285.4,2013-01-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,6.972030162811279,5.831144030387612,5.965086460113526,4.82192325592041,
20130101_20130131_000000000000000000b3,0,489.9,489.9,2013-01-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,8.556929588317871,7.55745647692645,7.876388549804689,3.847360610961914,
20130101_20130131_000000000000000000b4,0,793.3,793.3,2013-01-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,7.69262170791626,4.963716417615793,4.55477237701416,2.463088274002075,
20130101_20130131_0000000000000000007f,0,0.0,0.0,2013-01-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,7.706101417541504,7.484035828093843,7.593018531799315,6.909299373626709,
20130201_20130226_00000000000000000080,0,110.2,110.2,2013-02-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,10.701037406921387,9.758604084272488,9.553644180297852,9.45078182220459,
20130201_20130226_00000000000000000081,0,285.3,285.3,2013-02-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,10.837428092956543,9.172308846900478,9.578778287172794,6.429837703704834,
20130201_20130226_00000000000000000082,0,490.0,490.0,2013-02-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,11.440237045288086,10.194608629063222,10.353036880493164,7.723667144775391,
20130201_20130226_00000000000000000083,0,793.5,793.5,2013-02-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,9.47193431854248,4.1325298640447485,3.6550017595291138,0.14561988413333893,
20130201_20130226_000000000000000000b1,0,110.3,110.3,2013-02-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,9.553644180297852,8.38366719729177,8.303038597106934,7.0015411376953125,
20130201_20130226_000000000000000000b2,0,285.4,285.4,2013-02-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,9.593459129333496,7.873322759896024,8.143980979919434,6.429837703704834,
20130201_20130226_000000000000000000b3,0,489.9,489.9,2013-02-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,11.440237045288086,10.278057342444951,10.437995384834418,7.268107891082764,
20130201_20130226_000000000000000000b4,0,793.3,793.3,2013-02-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,10.615246772766113,7.279659032096386,6.672740936279294,4.185835361480713,
20130201_20130226_0000000000000000007f,0,0.0,0.0,2013-02-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,10.52316665649414,10.155436440962653,10.285295486450195,9.286456108093262,
20130411_20130430_00000000000000000080,0,110.2,110.2,2013-04-11,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,10.805375099182129,9.038027155648825,8.72807788848877,8.290974617004395,
20130411_20130430_00000000000000000081,0,285.3,285.3,2013-04-11,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,12.18740463256836,9.243400949795934,9.555919647216797,6.395082950592041,
20130411_20130430_00000000000000000082,0,490.0,490.0,2013-04-11,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,14.142921447753906,11.943308323328615,12.18740463256836,7.9934821128845215,
20130411_20130430_00000000000000000083,0,793.5,793.5,2013-04-11,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,10.650163650512695,6.318314047889827,6.296370029449463,3.4355170726776123,
20130411_20130430_000000000000000000b1,0,110.3,110.3,2013-04-11,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,8.72807788848877,7.072136878201797,6.963404178619385,5.779407024383545,
20130411_20130430_000000000000000000b2,0,285.4,285.4,2013-04-11,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,9.154121398925781,7.157985727547344,7.2508959770202654,5.981276988983154,
20130411_20130430_000000000000000000b3,0,489.9,489.9,2013-04-11,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,14.992697715759277,13.787142769277368,14.18956470489502,10.251592636108398,
20130411_20130430_000000000000000000b4,0,793.3,793.3,2013-04-11,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,12.498528480529785,9.448514029327999,8.470498085021974,6.406108856201172,
20130411_20130430_0000000000000000007f,0,0.0,0.0,2013-04-11,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,10.251592636108398,9.500079410903444,9.68031597137451,7.85161828994751,
20130501_20130531_00000000000000000080,0,110.2,110.2,2013-05-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,8.617834091186523,7.257318583547703,6.99200963973999,6.74190616607666,
20130501_20130531_00000000000000000081,0,285.3,285.3,2013-05-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,9.618417739868164,7.185907204607982,7.47668981552124,4.4392571449279785,
20130501_20130531_00000000000000000082,0,490.0,490.0,2013-05-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,11.636889457702637,9.44590679860892,9.618417739868164,6.035595417022705,
20130501_20130531_00000000000000000083,0,793.5,793.5,2013-05-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,8.276725769042969,4.718588876203374,4.723721981048584,2.3558757305145264,
20130501_20130531_000000000000000000b1,0,110.3,110.3,2013-05-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,6.99200963973999,5.542180914309673,5.465756416320801,4.123551845550537,
20130501_20130531_000000000000000000b2,0,285.4,285.4,2013-05-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,7.237748622894287,5.370143385996452,5.614169120788575,4.2034735679626465,
20130501_20130531_000000000000000000b3,0,489.9,489.9,2013-05-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,13.105801582336426,11.460717993109515,11.727861404418944,8.25538158416748,
20130501_20130531_000000000000000000b4,0,793.3,793.3,2013-05-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,9.89285945892334,7.328286139959763,6.630326747894285,4.80829381942749,
20130501_20130531_0000000000000000007f,0,0.0,0.0,2013-05-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,8.25538158416748,7.721131244352319,7.8853678703308105,6.488062381744385,
20130601_20130630_00000000000000000080,0,110.2,110.2,2013-06-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,6.032249927520752,4.518864122349831,4.205521583557129,4.01546049118042,
20130601_20130630_00000000000000000081,0,285.3,285.3,2013-06-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,7.528918743133545,4.518332154979321,4.738127708435059,2.0566728115081787,
20130601_20130630_00000000000000000082,0,490.0,490.0,2013-06-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,10.596951484680176,7.561918006864386,7.528918743133545,3.354759931564331,
20130601_20130630_00000000000000000083,0,793.5,793.5,2013-06-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,6.370997905731201,2.498491844688142,2.399684429168701,-0.5105778574943542,
20130601_20130630_000000000000000000b1,0,110.3,110.3,2013-06-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,4.205521583557129,2.979182740057802,2.807584047317505,2.0135691165924072,
20130601_20130630_000000000000000000b2,0,285.4,285.4,2013-06-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,4.444999694824219,2.7842600660229917,2.889355421066285,2.0135691165924072,
20130601_20130630_000000000000000000b3,0,489.9,489.9,2013-06-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,13.214465141296387,9.693780845735265,9.777159690856935,5.640778541564941,
20130601_20130630_000000000000000000b4,0,793.3,793.3,2013-06-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,8.100735664367676,5.423796457665908,4.876139163970946,2.5690224170684814,
20130601_20130630_0000000000000000007f,0,0.0,0.0,2013-06-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,5.640778541564941,5.113935277033355,5.305231094360352,3.867525815963745,
20130701_20130731_00000000000000000080,0,110.2,110.2,2013-07-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,1.9087330102920532,1.5843473515984614,1.4589062929153442,1.179667353630066,
20130701_20130731_00000000000000000081,0,285.3,285.3,2013-07-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,2.0388104915618896,0.681865544690661,0.9304710626602173,-1.182090163230896,
20130701_20130731_00000000000000000082,0,490.0,490.0,2013-07-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,3.8379859924316406,1.8578297061255395,2.0388104915618896,-0.5933032631874084,
20130701_20130731_00000000000000000083,0,793.5,793.5,2013-07-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,0.7299636006355286,-2.801726391521408,-3.114146492327407,-5.3729071617126465,
20130701_20130731_000000000000000000b1,0,110.3,110.3,2013-07-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,2.031820058822632,1.1909262226133825,1.0870506763458252,-0.19389508664608002,
20130701_20130731_000000000000000000b2,0,285.4,285.4,2013-07-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,1.4589062929153442,0.20597158908669802,0.21744613349437716,-1.182090163230896,
20130701_20130731_000000000000000000b3,0,489.9,489.9,2013-07-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,6.055183410644531,2.971520755114663,2.995266914367676,0.0961800292134285,
20130701_20130731_000000000000000000b4,0,793.3,793.3,2013-07-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,2.209258556365967,-0.4829166065728539,-1.3524369001388545,-3.1189327239990234,
20130701_20130731_0000000000000000007f,0,0.0,0.0,2013-07-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,2.070110559463501,1.926999442157811,1.9781321287155147,1.4589062929153442,
20131001_20131031_00000000000000000080,0,110.2,110.2,2013-10-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,-0.36764535307884216,-0.9519306196836194,-0.8571387529373169,-1.808038353919983,
20131001_20131031_00000000000000000081,0,285.3,285.3,2013-10-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,-1.34549081325531,-1.9847086307337312,-2.087567329406739,-2.786572217941284,
20131001_20131031_00000000000000000082,0,490.0,490.0,2013-10-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,-2.1219100952148438,-2.629592056630914,-2.5966610908508305,-3.0930392742156982,
